tconst,averageRating,numVotes
tt1008688,6.2,7
tt10087134,4.7,608
tt10087448,5.9,70
tt10087544,7.0,5
tt10087628,6.6,40
tt10088006,6.4,76
tt10088984,5.9,67
tt1008911,5.8,20
tt1009012,4.4,590
tt1009017,3.6,5285
tt1009019,4.3,302
tt10090744,7.9,69
tt10091380,4.9,50
tt10091530,4.9,2345
tt10091630,4.3,18
tt10091696,4.8,1567
tt10091972,7.6,19
tt10092736,5.5,27
tt10092752,5.0,2410
tt10092860,7.5,63
tt10095308,6.3,251
tt10095336,6.8,1550
tt10096422,8.0,150
tt10096424,5.0,252
tt10096842,4.7,3958
tt10097346,6.1,9
tt10097362,4.0,125
tt10097364,6.2,313
tt10097384,5.4,244
tt10097436,6.9,284
tt10097458,6.4,9
tt10097470,8.9,31
tt10097484,5.2,273
tt10097530,5.7,71
tt10097544,5.9,1233
tt10097832,5.6,30
tt10097958,5.4,114
tt10098288,4.3,9482
tt10098374,4.6,28
tt10098494,5.9,307
tt1010005,7.6,41
tt1010012,5.6,455
tt1010017,2.4,323
tt1010048,8.0,818669
tt10100506,6.2,86
tt1010055,6.0,1891
tt10101246,7.5,266
tt10101702,7.0,1854
tt10101782,5.9,55
tt10101806,6.2,169
tt10101846,6.5,313
tt10102080,8.5,12
tt10102192,4.5,72
tt10102296,9.0,7
tt10102328,6.4,56
tt10102350,3.2,989
tt10102402,6.8,116
tt10102408,3.9,10
tt1010248,5.8,101
tt10102490,4.2,21
tt1010265,6.7,2233
tt1010271,6.0,17643
tt10103028,4.5,531
tt1010333,7.0,64
tt1010341,6.8,50
tt1010384,8.0,23
tt1010398,5.1,320
tt1010399,7.6,250
tt1010400,5.0,49
tt1010409,4.8,126
tt1010412,5.7,156
tt1010414,4.8,16
tt1010415,4.6,505
tt1010419,4.9,67
tt1010420,6.6,123
tt1010422,6.6,2594
tt1010435,6.8,1560
tt1010436,5.5,43
tt1010448,6.0,51
tt1010450,6.8,36
tt1010465,6.4,18
tt10106822,7.9,56
tt10106848,7.8,47
tt10107012,6.9,8
tt10107222,6.5,768
tt10108544,5.7,612
tt10110180,5.4,104
tt10110614,6.9,2706
tt10110872,1.5,129
tt10111404,5.8,65
tt10111568,7.0,206
tt10112154,8.5,43
tt10112466,4.8,107
tt10115316,8.2,25
tt10115562,6.0,1792
tt10115644,4.8,59
tt10116022,4.8,78
tt10116478,6.8,24
tt10116488,6.8,42
tt10117174,8.8,6
tt10117402,6.3,359
tt10117768,6.6,902
tt10118064,5.6,107
tt10120830,7.7,6
tt10121372,8.2,1108
tt10121392,4.4,37394
tt10121508,5.8,370
tt10122038,7.4,171
tt10122042,8.3,49
tt10122392,7.0,703
tt10122846,6.0,46
tt10123698,6.4,605
tt10124442,5.7,8
tt10124714,6.6,237
tt10125662,3.7,881
tt10125986,5.3,38
tt10126040,5.5,230
tt10126136,4.3,5144
tt10126434,5.7,3420
tt10126628,4.3,22
tt10126780,6.8,40
tt10127228,4.2,79
tt1012729,6.3,2024
tt10127302,7.2,10
tt10127410,4.2,129
tt10127464,5.0,5
tt10127546,9.1,220
tt10127562,6.6,2638
tt10127684,6.1,7826
tt10127868,6.3,63
tt1012804,6.7,20773
tt10129040,5.7,230
tt10129414,8.2,5
tt10131028,4.8,91
tt10131150,7.8,19
tt10131230,6.6,85
tt10131762,5.5,596
tt10132068,6.0,92
tt10132196,2.3,3082
tt10132488,6.6,70
tt10132976,5.9,687
tt10133066,9.0,1132
tt10133278,7.0,15
tt10133300,8.1,1255
tt10133378,5.2,237
tt10133380,8.5,16
tt10133680,6.5,34
tt10133780,6.1,58
tt1013607,7.0,3222
tt10136606,7.3,43
tt10136880,5.1,317
tt10137106,4.8,6
tt1013743,6.3,186033
tt1013752,6.6,275370
tt1013753,7.5,169174
tt10138312,6.3,45
tt1013856,6.2,1702
tt1013859,6.6,62
tt1013860,5.1,14991
tt10140002,7.9,352
tt1014068,4.8,133
tt10140922,6.2,477
tt10141026,5.7,81
tt10143308,4.9,13
tt10143498,6.2,1584
tt10145122,6.7,4171
tt10146208,6.1,252
tt1014672,7.6,11653
tt10146728,7.4,174
tt1014693,6.8,540
tt10147382,6.5,1604
tt10147546,7.5,6702
tt10147568,6.2,81
tt1014759,6.4,396468
tt1014762,8.5,22093
tt1014763,6.5,68676
tt1014774,7.1,2266
tt1014775,3.8,23704
tt10147910,5.7,629
tt1014798,2.3,206
tt1014806,6.3,5330
tt10148118,4.7,3578
tt10149080,6.8,123
tt10149938,7.0,67
tt10150330,8.5,17
tt10150684,5.9,37
tt10151048,5.1,114
tt10151054,5.4,2673
tt10151260,7.2,2072
tt10151800,6.0,6
tt10151838,6.6,13
tt10151968,9.2,5
tt10152214,5.3,201
tt1015246,7.9,1107
tt10152722,6.6,126
tt10152736,6.1,26675
tt1015471,6.2,2104
tt1015474,4.7,6366
tt10155342,6.8,905
tt10155932,4.2,32959
tt10155980,7.1,67
tt10156020,6.2,105
tt10156112,7.4,975
tt10156584,8.7,615
tt10156586,2.2,98
tt1015976,5.3,3358
tt1016019,2.8,267
tt1016024,3.9,905
tt1016033,6.7,634
tt1016042,7.7,38
tt10160650,9.5,55
tt10160742,8.8,308
tt1016075,5.1,16288
tt1016085,7.6,48
tt10160896,3.7,239
tt10160974,4.3,378
tt10161238,6.0,853
tt10161390,6.1,8
tt1016146,5.8,119
tt1016156,9.3,29
tt1016159,5.7,1331
tt10161886,5.9,25220
tt1016205,6.8,2553
tt1016241,4.0,1048
tt1016268,7.6,17814
tt1016290,7.1,7967
tt1016301,6.7,20799
tt1016303,6.1,47
tt10163050,7.0,7
tt1016307,6.8,1505
tt1016317,6.3,65
tt1016321,6.8,2877
tt10164108,6.9,48
tt10165624,3.4,163
tt10165870,4.8,97
tt10165918,6.8,29
tt10166642,6.7,348
tt10166836,5.4,7
tt10166880,6.5,41
tt10167422,6.4,272
tt10167982,8.8,12
tt10168338,7.4,82
tt10168462,7.1,29
tt10168672,4.6,1439
tt10168852,6.6,18
tt10168862,6.0,27
tt10169440,7.9,9
tt10171876,3.2,170
tt1017428,7.3,1668
tt1017430,6.4,165
tt1017437,6.8,78
tt1017451,6.5,47747
tt1017456,6.7,13996
tt1017460,5.7,95626
tt1017464,5.5,7626
tt10174998,7.1,52
tt10175106,7.2,29
tt10176328,8.8,8
tt10178280,6.5,11
tt10178860,3.5,13
tt10178972,5.5,21
tt1018101,6.6,236
tt1018102,6.8,732
tt10181606,6.8,125
tt10182822,6.7,5140
tt10183542,2.9,879
tt10183616,5.5,568
tt10183682,4.6,115
tt10183816,5.3,15711
tt1018697,6.0,83
tt1018710,6.5,157
tt1018712,5.8,48
tt10187130,7.1,38
tt10187378,7.1,49
tt10187550,7.2,107
tt1018764,7.2,1692
tt1018765,6.1,21565
tt10187680,6.8,4299
tt10187686,7.8,1091
tt10187766,4.1,228
tt10187792,6.4,78
tt10187800,4.2,129
tt1018785,6.2,28229
tt1018789,4.6,302
tt1018809,6.3,188
tt10188156,4.5,16
tt10188162,4.0,93
tt1018818,6.2,15784
tt10188328,5.9,44
tt10188398,5.2,269
tt10188444,6.7,32
tt1018902,5.0,235
tt10189300,7.7,327
tt10189514,9.1,90297
tt10189594,6.0,29
tt10191866,7.6,345
tt10192308,3.6,14
tt10192566,4.9,2708
tt10192598,6.3,32
tt10192646,8.2,7
tt10192704,6.8,2108
tt10193752,7.0,13
tt1019402,7.3,193
tt1019452,7.1,138239
tt10195210,5.9,430
tt10195336,7.4,9
tt10195452,6.8,3180
tt10195976,5.8,178
tt10196086,6.4,15
tt10196140,6.5,1065
tt10196142,4.5,1904
tt10196202,7.7,14
tt10196342,4.4,19
tt10196398,6.8,3208
tt10196464,7.5,4615
tt10196480,7.1,36
tt10196516,6.8,26
tt10196578,7.0,46
tt10197632,7.8,11
tt10197650,6.0,338
tt10198072,4.5,853
tt10198270,6.8,18
tt1019881,5.4,197
tt1019919,5.3,254
tt10199586,6.7,8837
tt10199588,5.0,27
tt10199590,7.6,22437
tt10199640,7.1,10027
tt10199664,7.2,1115
tt10199668,5.6,165
tt10199670,4.6,993
tt10199914,6.8,13768
tt10199974,8.1,4350
tt1020009,6.1,63
tt1020022,4.8,288
tt1020042,8.1,301
tt1020048,6.2,21
tt10200522,2.2,20
tt1020055,5.7,9208
tt1020063,5.7,29
tt1020072,7.5,89330
tt1020083,6.7,14
tt10201328,5.7,92
tt10203762,6.0,8
tt10203842,7.2,798
tt10203982,5.5,145
tt10204276,9.2,57
tt10204316,3.3,118
tt10204366,6.6,1277
tt10204512,3.6,364
tt10204704,4.0,69
tt10204756,6.4,30
tt10204940,7.3,1967
tt10204998,4.1,545
tt10205046,5.3,91
tt1020517,5.8,62
tt1020530,6.8,80767
tt10205358,5.7,41
tt1020543,5.9,9165
tt1020558,6.3,80690
tt1020572,5.0,37
tt1020582,8.0,49
tt10206162,6.0,13
tt10206188,6.8,756
tt10206204,4.4,27
tt10206400,5.3,199
tt10206614,5.6,154
tt10206818,6.8,133
tt10207532,8.6,7
tt10207710,4.5,398
tt1020773,7.3,23118
tt10207850,4.9,316
tt10207954,6.9,578
tt10208192,6.4,134
tt10208194,6.7,2269
tt10208198,6.9,10558
tt10208548,6.1,183
tt1020884,6.8,171
tt1020885,5.1,19891
tt1020889,6.8,672
tt10209164,6.6,115
tt1020932,6.2,241
tt1020936,6.9,282
tt1020937,7.3,7007
tt1020938,7.1,7114
tt1020950,5.9,219
tt1020955,6.1,2085
tt1020956,6.5,2578
tt1020972,7.5,1771
tt1020973,6.2,85
tt1020976,6.7,371
tt1020978,5.4,1412
tt1020986,4.7,12
tt1021004,6.6,5165
tt10210882,6.4,77
tt1021098,4.8,6
tt10213380,6.2,988
tt10214198,5.4,22
tt10214220,8.4,39
tt10214316,4.8,146
tt10214496,7.1,679
tt10214826,8.4,11341
tt10214842,3.2,883
tt10215134,6.9,32
tt10215424,7.0,1546
tt10216812,1.4,133
tt10217148,8.3,26
tt10217550,7.4,1987
tt10217566,8.3,31
tt10217624,7.1,113
tt10217780,6.0,210
tt10218664,6.2,1848
tt10218674,5.6,868
tt10218838,4.6,260
tt10218878,5.0,5
tt10219146,7.1,774
tt10219406,6.1,323
tt10219674,5.0,119
tt10219730,3.5,8
tt10220406,2.6,147
tt10222752,5.3,146
tt10223546,5.9,628
tt10223552,6.5,422
tt10223876,2.6,337
tt10224624,6.0,445
tt10225092,6.4,951
tt1022513,3.5,371
tt1022528,7.2,36
tt10225288,6.4,174
tt1022571,5.2,114
tt10225926,3.7,197
tt1022603,7.7,489040
tt1022606,7.0,3097
tt10228134,5.6,22947
tt10228168,6.8,6052
tt10228180,5.9,168
tt10228188,5.8,63
tt10228204,6.2,1075
tt10228214,6.1,61
tt10228546,6.6,217
tt1022883,4.7,2550
tt1022887,6.3,15
tt10229558,6.1,13096
tt10229588,6.8,14
tt10229602,5.7,157
tt10229794,5.7,366
tt10229846,6.4,129
tt10229932,7.5,170
tt10229936,5.4,69
tt10229982,6.5,715
tt10230288,7.1,29
tt10230352,6.1,9
tt10230404,4.3,4914
tt10230414,6.8,6922
tt10230422,5.8,5405
tt10230426,4.8,19461
tt10230436,7.5,1193
tt10230576,8.0,38
tt10230994,5.6,21438
tt1023111,6.6,99002
tt1023114,7.3,113546
tt1023119,5.5,15
tt1023143,7.3,8
tt10233050,8.7,22
tt10233354,4.6,23
tt10233406,3.8,119
tt1023344,3.6,318
tt1023346,6.0,742
tt10234084,4.2,57
tt10234240,7.1,84
tt1023441,6.3,6536
tt10234450,2.8,220
tt10234470,4.7,87
tt10234494,3.9,50
tt10234650,4.9,11
tt10234732,8.2,7
tt1023481,6.2,85442
tt1023490,7.3,16850
tt10234992,5.1,11
tt1023500,6.0,21693
tt10235600,3.5,1127
tt10235718,5.0,1499
tt10237612,7.1,558
tt10237902,7.6,374
tt10238680,7.3,33
tt10238788,2.7,596
tt10238816,7.7,68
tt10239320,6.1,402
tt10239930,4.1,1258
tt10240688,5.7,340
tt10240720,4.5,75
tt10240752,5.2,24
tt10240886,7.2,113
tt1024188,6.8,183
tt1024255,6.1,53203
tt1024257,6.4,356
tt10242898,7.5,9
tt10243676,5.5,83
tt10243678,6.5,4493
tt10243992,6.2,7978
tt10244008,5.5,1647
tt10244472,4.1,51
tt10244550,6.3,30
tt10244726,7.0,762
tt10244754,6.7,789
tt10244756,6.8,217
tt10244760,6.4,350
tt10244774,3.7,128
tt10244910,6.8,13
tt10245360,4.2,101
tt10245616,6.6,27
tt10245776,3.0,143
tt10245928,5.8,5
tt10245956,6.6,39
tt1024648,7.7,591126
tt1024661,6.4,91
tt1024703,6.0,159
tt1024715,6.4,32171
tt10247160,8.4,29
tt1024728,6.9,21
tt1024733,6.3,3331
tt1024744,5.4,3099
tt10247678,4.3,3835
tt1024770,4.9,749
tt10247750,6.3,56
tt1024820,5.8,651
tt10248334,7.0,353
tt10248344,3.2,53
tt1024855,5.2,1115
tt1024856,5.6,317
tt1024882,5.9,42
tt1024896,5.1,614
tt1024899,5.4,943
tt1024942,7.2,4786
tt1024943,6.7,41200
tt1024962,6.5,290
tt1024971,7.2,42
tt10249780,7.4,1094
tt1024983,7.6,9
tt1024995,8.1,65
tt10250750,5.6,174
tt1025100,5.7,103176
tt10251434,7.5,1545
tt10251538,5.4,716
tt10252330,6.6,579
tt10253466,5.5,2530
tt10253816,6.7,997
tt10254986,6.8,631
tt10255320,3.5,414
tt10255374,4.3,233
tt10256196,7.3,7
tt10256570,6.3,1817
tt10256894,4.8,71
tt10257110,6.1,72
tt10259162,5.4,71
tt10260042,7.2,1448
tt10260294,3.8,414
tt10260534,4.8,553
tt10260692,5.5,1264
tt10260844,3.8,328
tt10261338,5.6,208
tt10262160,5.8,99
tt10262268,8.0,125
tt10262380,5.9,2681
tt10262492,3.5,54
tt10262632,6.5,14
tt10262648,7.4,331
tt10262712,6.8,42
tt10263296,7.3,101
tt10263320,2.7,8579
tt10264562,9.2,12
tt10265034,6.6,5629
tt10267436,5.0,14
tt10268436,6.8,13
tt10268550,6.6,362
tt10269016,6.5,138
tt10269620,4.9,40
tt10269680,4.2,305
tt10269684,3.6,144
tt10270114,3.3,232
tt10270592,5.6,346
tt10272386,8.3,99517
tt10272460,7.2,205
tt10272534,6.4,3006
tt10272966,6.2,180
tt10273384,2.6,255
tt10274284,6.1,6512
tt10275080,1.9,269
tt10275398,4.7,48
tt10275440,6.1,451
tt10275546,7.1,597
tt10276054,5.8,127
tt10276114,8.3,57
tt10276160,4.8,168
tt10276470,6.1,11586
tt1027658,6.7,1675
tt1027683,3.9,1899
tt1027718,6.2,100793
tt1027747,4.9,2640
tt1027800,6.1,57
tt1027807,5.5,21
tt10278136,5.3,12
tt1027820,5.7,4639
tt10278294,4.3,9
tt10278386,4.1,149
tt10278446,8.2,14
tt1027862,6.1,18299
tt1027873,3.5,426
tt1027874,3.4,500
tt10278930,8.2,328
tt10279010,5.8,586
tt10279092,7.3,39
tt10279362,6.0,4729
tt10280220,6.8,363
tt10280276,4.2,72130
tt10283902,6.2,2520
tt10283960,6.3,74
tt10283978,8.2,6
tt1028528,7.0,279411
tt1028532,8.1,267132
tt1028576,7.2,27579
tt1028581,5.4,1807
tt10285826,7.4,9
tt10286140,6.4,117
tt10286746,5.0,69
tt10287376,5.9,678
tt10287616,5.8,173
tt10287908,5.8,106
tt10287954,7.0,17178
tt10288320,6.2,181
tt10288566,7.8,111651
tt10288820,5.4,136
tt10289196,5.8,6
tt10289996,7.4,1247
tt10290160,7.0,81
tt10290198,6.5,24
tt10290352,6.3,294
tt1029120,6.4,12557
tt1029123,6.2,572
tt1029134,6.1,5389
tt1029137,6.3,141
tt10291544,5.2,607
tt1029172,8.2,2394
tt10292050,5.9,291
tt10292070,6.9,17
tt10292116,6.8,55
tt1029227,6.1,109
tt1029231,5.2,21883
tt1029234,7.1,87865
tt1029235,7.3,27444
tt1029238,5.4,659
tt1029241,5.3,5628
tt1029243,8.6,12
tt1029269,5.7,405
tt1029316,7.8,19
tt10293308,3.1,482
tt10293406,6.5,2441
tt1029360,4.9,56620
tt1029388,7.6,54
tt10294344,5.8,11
tt10294858,7.6,546
tt10295074,6.7,159
tt10295212,8.7,103299
tt10295430,3.8,310
tt10295602,6.0,733
tt10295824,4.0,88
tt10295936,5.1,225
tt10297530,5.7,142
tt10298024,9.0,15
tt10298052,4.1,22
tt10298454,6.3,243
tt10299138,7.3,42
tt10299842,6.8,70
tt10299856,7.2,7
tt10299902,4.5,221
tt10299932,3.0,7
tt10300166,5.2,20
tt10300286,6.5,104
tt10300380,3.5,379
tt10300450,3.2,375
tt10300570,8.4,39
tt10300602,4.2,6
tt10300646,2.5,6
tt10300662,5.2,249
tt10300674,5.2,137
tt10300704,3.8,264
tt10300710,6.5,251
tt10302896,6.2,17
tt10302982,5.7,327
tt10303324,4.1,11179
tt10303430,5.5,7121
tt10303892,4.7,1549
tt10303954,6.4,237
tt10305328,2.1,464
tt10305616,6.0,964
tt10306228,6.9,1642
tt10306516,6.0,163
tt10307440,5.9,8083
tt10307724,5.4,2848
tt10307856,4.7,666
tt10307922,5.9,195
tt10308160,6.8,13
tt10308500,8.3,33
tt10308634,7.3,667
tt10308686,6.2,776
tt10308928,4.5,9573
tt10308998,6.9,16
tt10309218,5.7,225
tt10309552,5.4,3730
tt10309574,6.6,313
tt10309670,7.2,96
tt10309902,6.7,18760
tt10309906,5.8,8738
tt10310074,5.8,60
tt10310096,7.6,850
tt10310140,5.9,19776
tt10310222,6.3,1524
tt10311018,7.1,167
tt1031218,5.8,598
tt1031224,4.5,506
tt1031237,5.8,385
tt1031241,6.7,4932
tt1031243,5.2,1030
tt1031249,5.0,38
tt1031276,3.4,576
tt1031280,6.1,35734
tt1031282,2.9,921
tt1031288,5.9,249
tt1031290,6.1,275
tt10313564,2.3,34
tt10313806,3.4,184
tt10314450,5.9,14736
tt10314526,6.3,9
tt10315070,6.0,25
tt10315082,4.4,105
tt1031658,4.4,432
tt10318332,7.1,867
tt10318440,5.3,137
tt1031928,7.5,465
tt1031930,7.0,265
tt1031932,6.4,414
tt1031939,6.9,29
tt1031942,6.8,323
tt10319486,4.2,4907
tt1031951,6.8,1071
tt1031952,6.4,183
tt10319676,2.6,214
tt1031969,6.2,37592
tt1031976,5.7,40
tt10320050,7.1,4978
tt10320120,5.5,6
tt10322274,7.5,14549
tt10322520,7.2,14
tt10322726,5.8,110
tt10323168,5.7,110
tt10323178,4.4,303
tt10323688,4.7,524
tt10324122,5.0,4647
tt10324144,8.2,27753
tt10324148,5.8,39
tt10324680,4.7,47
tt10325030,8.2,33
tt10326918,4.0,134
tt10327074,3.8,16
tt10327252,5.4,20945
tt1032746,5.8,683
tt1032749,3.8,724
tt1032751,6.3,25990
tt1032755,7.3,243447
tt1032763,5.4,2130
tt1032764,6.3,411
tt10327712,6.1,998
tt10327842,3.1,756
tt10328018,4.0,36
tt1032815,5.3,34386
tt1032817,6.5,3735
tt1032819,6.3,14482
tt1032821,7.5,12457
tt1032825,6.3,19064
tt10328288,6.1,13
tt1032846,7.9,58571
tt1032854,7.2,1562
tt1032856,7.5,13276
tt1032880,7.6,154
tt10329084,6.2,415
tt10329134,7.3,4728
tt1032941,6.5,476
tt10329506,8.1,18
tt10329566,5.8,2400
tt10329614,6.0,6788
tt10329696,7.2,32
tt10329838,5.0,347
tt10329842,4.7,4777
tt10330046,7.3,527
tt10331100,5.8,12
tt10332588,6.1,8827
tt10332690,4.6,367
tt10332854,4.1,1013
tt10333426,5.4,15465
tt10333606,5.7,215
tt10333912,6.3,12057
tt10334148,5.4,4869
tt10334438,7.6,37
tt10334456,7.3,1382
tt10334602,7.2,1441
tt10334624,4.6,618
tt10334770,5.0,8
tt1033483,6.1,9572
tt1033485,6.0,160
tt1033575,7.3,236917
tt1033595,7.3,440
tt1033625,4.6,37
tt1033631,8.0,171
tt1033643,6.1,169274
tt10337550,6.0,29
tt10338808,4.2,165
tt10339052,6.1,1421
tt1034006,6.7,242
tt1034010,3.5,867
tt1034032,5.8,132583
tt10340452,6.1,156
tt1034053,8.0,1734
tt10340618,6.1,188
tt1034090,5.0,916
tt10341034,7.4,867
tt10341040,5.3,81
tt10341190,6.9,13
tt10341224,5.5,11
tt10341248,4.9,755
tt10342228,5.9,6048
tt10342250,5.4,805
tt10342730,5.3,36363
tt1034302,5.9,4614
tt1034303,7.2,142814
tt1034305,3.1,1574
tt1034306,6.0,5571
tt1034314,5.9,92637
tt1034320,4.3,4147
tt1034324,6.5,1580
tt1034325,7.1,7726
tt1034331,6.0,86656
tt10343642,4.7,28
tt1034378,6.6,66
tt1034385,6.0,14446
tt1034386,5.9,79
tt1034389,6.2,68011
tt1034397,5.8,693
tt1034415,6.7,68538
tt1034419,7.1,1722
tt1034427,6.8,2635
tt1034431,5.7,943
tt1034449,4.6,2382
tt10344522,6.6,3120
tt10345590,5.8,4182
tt10345782,5.4,73
tt10346016,7.1,19
tt10346206,6.9,117
tt10346674,8.8,21
tt10348516,5.5,223
tt10349550,2.8,59
tt10349842,4.8,44
tt10349958,7.1,396
tt10350048,5.4,155
tt10350204,5.3,149
tt10350244,6.4,11
tt10350626,5.3,33792
tt10350922,2.4,55584
tt10351124,6.1,8
tt10351328,7.8,17
tt10353252,7.7,22
tt10353560,6.2,73
tt10353704,6.7,85
tt10353736,7.0,50
tt10354764,4.8,239
tt10355058,4.9,37
tt1035522,6.7,8
tt10356526,7.0,157
tt10357088,4.7,24
tt10357206,6.0,7
tt1035729,6.6,1140
tt1035730,7.1,6360
tt1035732,5.6,832
tt1035733,5.5,253
tt1035736,6.7,39722
tt10358022,5.7,1500
tt10358198,4.9,7361
tt10358562,6.6,6
tt10358740,2.7,50
tt10358782,7.4,543
tt10360592,6.5,56
tt10360772,6.6,210
tt10360782,5.3,524
tt10360862,7.0,3830
tt10360878,5.3,46
tt10360882,3.7,9
tt10362466,5.2,25185
tt10363812,5.7,6
tt10363874,8.2,29
tt10364272,4.8,140
tt10364402,5.2,211
tt10364478,6.9,11
tt10365870,6.9,251
tt10366204,7.1,129
tt10366254,5.2,501
tt10366272,7.1,312
tt10366330,7.6,17
tt10366428,6.2,94
tt10366460,8.1,20458
tt10366514,6.6,156
tt10366574,7.3,168
tt10366806,7.1,308
tt10366902,6.8,45
tt10368680,4.0,128
tt10368970,5.6,5
tt10369210,5.9,174
tt10369344,6.2,135
tt10369632,6.6,39
tt10369866,4.5,504
tt10369872,7.1,67
tt10370042,3.3,418
tt10370116,8.5,2791
tt10370380,7.2,2721
tt10370402,5.9,592
tt1037061,6.3,121
tt10370644,7.0,461
tt10370710,8.2,590
tt10370782,5.8,21
tt10370822,5.7,1397
tt10370932,7.8,2085
tt1037116,7.0,1442
tt1037133,4.8,155
tt1037146,5.1,471
tt1037156,6.8,3937
tt1037163,7.1,2435
tt10372162,5.8,131
tt1037218,6.8,12273
tt1037222,4.8,1249
tt1037223,6.2,791
tt1037227,6.3,509
tt1037228,6.7,1506
tt1037229,5.0,236
tt1037230,6.0,112
tt10372816,6.8,88
tt10373830,5.4,290
tt10374234,7.4,122
tt10374236,5.9,275
tt10374360,6.4,214
tt10374622,7.2,12
tt10374770,5.9,149
tt10375044,3.5,15
tt10375106,6.6,2347
tt10375192,7.3,67
tt10375196,8.1,67
tt10375272,4.4,383
tt10375814,6.4,8
tt10375886,6.6,878
tt10375916,3.2,419
tt10375972,6.4,768
tt10376078,6.5,9
tt10376772,5.4,11
tt1037705,6.9,304051
tt10377168,7.1,104
tt10377292,5.7,47
tt10377314,6.1,53
tt1037850,7.5,8210
tt10378660,9.2,104
tt10378770,6.6,8
tt1037877,4.6,8
tt10378798,2.5,907
tt10378926,5.6,183
tt10379012,5.8,56
tt10380066,2.4,330
tt1038011,3.8,1703
tt1038043,6.8,9923
tt1038045,5.1,751
tt1038076,6.2,7
tt10380900,7.0,444
tt10380980,6.4,142
tt10381014,6.3,662
tt1038110,6.9,1330
tt10381126,5.2,437
tt10381134,4.5,106
tt1038142,4.9,676
tt10381602,7.4,58
tt10382116,7.2,30
tt10382436,5.8,64
tt10382610,5.9,70
tt10383290,6.2,497
tt10383464,6.7,56
tt10383542,5.1,10
tt10384108,7.0,316
tt10384130,6.9,14
tt10384246,5.1,221
tt10384456,7.6,10
tt10384504,8.5,285
tt10384514,8.4,480
tt10384744,7.2,9639
tt10384908,5.7,135
tt10384944,5.7,401
tt10385460,7.5,27
tt10385556,6.2,140
tt1038684,6.9,96
tt1038685,3.0,4243
tt1038686,5.3,102530
tt1038696,4.5,53
tt10388028,6.1,318
tt1038914,7.3,365
tt1038915,6.1,1666
tt1038919,5.6,124564
tt1038988,7.4,171620
tt10389922,6.2,461
tt10392128,5.7,32
tt10392636,3.3,25
tt10392792,4.8,291
tt10393074,7.2,239
tt10393168,6.1,11
tt10393440,6.2,51
tt10393846,4.2,6
tt10394178,7.7,17
tt10394256,3.2,28
tt10394300,7.1,50
tt10394738,7.8,7333
tt10394802,4.9,83
tt10394874,7.3,494
tt10395398,7.1,35
tt10395748,6.7,21
tt10395866,6.1,70
tt1039594,5.9,14
tt10396038,5.7,42
tt1039613,6.3,183
tt10396450,7.3,25
tt1039647,8.2,7737
tt1039651,5.2,178
tt1039652,7.0,5499
tt10397188,4.6,253
tt10397306,7.0,25
tt10397696,4.1,161
tt10397734,4.2,132
tt1039780,6.4,392
tt10397854,5.3,788
tt1039790,6.8,624
tt10398068,8.1,15
tt10398140,4.9,10
tt1039885,5.0,11
tt1039889,6.3,2054
tt1039891,6.4,420
tt1039892,3.9,217
tt1039903,4.6,45
tt1039914,7.0,542
tt1039952,7.1,2964
tt1039960,7.8,6037
tt1039969,7.0,1093
tt10399760,4.4,138
tt1039980,8.0,37
tt1039989,5.4,2694
tt1040002,5.8,225
tt1040007,6.9,472
tt1040015,7.8,10
tt1040025,6.2,139
tt10400364,5.4,11
tt1040036,7.3,15
tt1040037,3.6,422
tt10400418,7.3,453
tt10402832,3.8,69
tt10403390,5.3,85
tt10403580,5.4,18
tt10403962,6.1,420
tt10404324,3.8,54
tt10404530,8.6,63
tt10404944,6.9,4685
tt10405328,8.7,11
tt10405390,6.6,105
tt10405532,6.4,82
tt10405902,6.5,753
tt10406312,6.4,22
tt10406596,6.9,40
tt10406630,5.2,17
tt10407272,6.6,3450
tt10408656,5.9,20
tt10408904,5.0,15
tt10408944,4.5,102
tt10409498,7.0,4390
tt10409554,6.5,530
tt10409568,6.6,83
tt10409582,5.8,125
tt10409590,6.3,719
tt10409774,4.6,120
tt10410602,6.0,105
tt10410604,7.1,95
tt10410782,7.1,15
tt10411954,5.5,169
tt10412690,6.4,88
tt10413374,4.1,193
tt10413566,5.8,3070
tt10414750,6.6,25
tt10414756,5.3,39
tt10415316,6.4,17
tt10415472,7.9,153
tt10415510,4.7,115
tt10415576,6.9,41
tt10415600,8.4,23
tt10415684,6.7,45
tt10415754,5.7,26
tt10415798,6.2,87
tt10416008,7.0,97
tt10416616,3.6,159
tt1041753,5.5,1929
tt10417622,7.5,471
tt10417642,6.1,181
tt10417658,5.5,9
tt1041804,4.2,3743
tt1041829,6.7,307662
tt1041836,5.4,17
tt10418630,6.9,1007
tt10418662,4.8,18100
tt10418846,3.7,536
tt10419042,6.6,167
tt10419266,7.4,782
tt10419672,2.9,269
tt10420532,7.0,2542
tt1042229,6.8,68
tt1042258,5.4,22
tt10423074,3.6,302
tt10423106,5.0,48
tt10423120,5.2,140
tt10423160,4.8,271
tt10423912,4.6,27
tt1042424,6.8,3358
tt1042481,7.5,30
tt1042497,5.2,2371
tt1042499,5.6,2520
tt1042503,3.0,895
tt1042516,4.8,8
tt1042539,5.3,33
tt1042541,7.8,64
tt10425640,5.5,1161
tt1042565,5.7,156
tt1042570,5.2,605
tt10426916,6.3,1554
